ACO_ID,performance_year,SavingsLossPct,ExpenditureVariancePct,PMPM,BenchmarkPMPM,FinancialGap,GenSaveLossYoYPct,quality_score,quality_change_yoy_pct,quality_gap_to_100,attention_area_count,utilization_score,ed_visits_per_beneficiary,admissions_per_beneficiary,advanced_imaging_per_beneficiary,em_visit_intensity,snf_admissions_per_beneficiary,ed_utilization_change_yoy,admission_change_yoy,em_utilization_change_yoy,advanced_imaging_change_yoy
A3555,2022,0.0,3.19606742348621,800.027403961946,775.249894629094,3292039,,81.69,-18.31,18.31,5,65.8524385160484,0.0618616866063613,0.0237330998930065,0.0996984729111954,1.03083357650034,0.00476607333916934,0.113711535131109,0.183661630699857,0.135208808336162,0.115011608154299
A3557,2022,10.9794339485972,-10.9794351427108,894.522366210703,1004.84912407007,-9194632,-24.7937634637448,89.03,-10.1433185304804,10.97,5,90.562734472697,0.0980006555227794,0.0432645034414946,0.173385775155687,2.28007210750574,0.00868567682726975,0.194060618606497,0.216485734417732,0.184552721920058,0.137076684094659
A3560,2022,2.87095265069128,-2.87095283941478,911.088989321777,938.019074577615,-15212482,-18.263412487045,80.76,-13.0210016155089,19.24,5,17.1404751979992,0.01611405993383,0.00764049222859591,0.0252302858638993,0.24799466831695,0.00157094232737486,0.174231048490888,0.127487558523272,0.178368932709406,0.178264361862296
A3563,2022,3.5297313968258,-3.5297313968258,856.311683962424,887.643101197138,-14781912,,80.64,-9.04579291676066,19.36,5,22.0425177157149,0.023388460546304,0.00942990627418384,0.034652755882943,0.28140674711227,0.00149044111324486,0.17288356484501,0.227636407535801,0.152597944521931,0.177534788499385
A3566,2022,3.74435862554877,-3.74435862554877,909.911132488176,945.30680954944,-37089431,18.739017112703,83.66,-6.82704087314847,16.34,5,9.55398082534389,0.0124569219130873,0.00500966630242918,0.0178532403126839,0.203732033285702,0.00105909052702362,0.594942636910116,0.596529456913937,0.547232986479458,0.562086971286441
A3578,2022,0.0,-0.255764818467983,998.625902728538,1001.18658578219,-390033,,87.68,-9.63619499123982,12.32,5,60.4918716131722,0.0548575812793709,0.0225376426584828,0.0712573127457562,0.7181356094754,0.0076723889901218,0.192306984895641,0.172419255180828,0.228642039502798,0.24582516622849
A3579,2022,7.38290135439469,-7.38290135439469,801.070293161552,864.927000387701,-8564717,7.00555335318259,78.27,-0.191277735271622,21.73,5,70.3876615256357,0.0594849125504517,0.0255621756678839,0.125696713434557,1.10724581971939,0.00547760907168941,0.150281777813838,0.11170598225657,0.169282551682129,0.15916845384327
A3588,2022,0.0,1.94753203109059,992.827415865602,973.861157877586,8381417,,77.47,-12.2053490480508,22.53,5,19.2330137557316,0.0186832014359142,0.00821299393543825,0.0359522449756602,0.34649587990536,0.000979032389654891,0.100844121726361,0.0998244169689058,0.0519420670564547,0.0392287075931408
A3591,2022,0.0,5.38802926491399,1052.36350036424,998.560754674437,12407774,-100.0,92.18,-7.36609385991358,7.81999999999999,5,42.3509795748228,0.0280082409933738,0.0129739963249624,0.0635892867086141,0.723871039590178,0.00361935519795089,0.180399946076003,0.176105006477017,0.14704433037962,0.105935666937688
A3596,2022,8.47022626841165,-8.47022626841165,986.929379049016,1078.26048160372,-5977438,-30.7759245259245,76.64,-10.8111253345747,23.36,5,89.3288870362651,0.0956443646160754,0.0472983086364317,0.184104176021554,1.84164047298309,0.00733423140248466,-0.159992971632729,-0.142973503976418,-0.136938723178402,-0.093768794204374
A3597,2022,0.0,6.19241201379535,1351.01545080216,1272.23351008041,8112334,,81.47,-0.936284046692602,18.53,5,86.3276365152147,0.0750943923926723,0.0345406236889945,0.159697944343448,2.07593343588309,0.0110474059572088,0.184531215296914,0.0817266126834388,0.220610169474635,0.335641384416307
A3599,2022,0.0,0.43436346682626,895.253731868751,891.38189456884,659854,,79.28,-10.3065957687521,20.72,5,50.6877865777407,0.0445341212077538,0.018880161418174,0.0718454997477841,0.69834978741803,0.00374720760971392,0.06477035251266,0.000507658436218392,0.0569015005233227,0.12497220222495
A3613,2022,8.6949187459871,-8.6949187459871,752.28644703543,823.926156905278,-6340974,34.9700514680528,87.65,-9.73223480947476,12.35,5,72.5969153814089,0.0709426627793975,0.0236012772455921,0.121060669165625,1.32569762598917,0.00513674857698181,0.0200254983642022,-0.0487266614017081,0.0513219749807683,0.0996841080857798
A3617,2022,0.0,3.1513824829304,777.984650537634,754.216406810036,2652536,,85.82,-14.18,14.18,5,57.7490621092122,0.0506248676127939,0.0185342088540563,0.112158441008261,1.04215208642237,0.00275365388688837,0.0848185917027264,0.0446554081377211,0.0155086340871778,0.0731208861901511
A3621,2022,5.5622591511406,-5.5622591511406,799.81230529595,846.920201718919,-8528602,,87.43,-12.57,12.57,5,33.9891621508962,0.0323972839222005,0.0114512602140638,0.0523650592703418,0.474853262746001,0.00235930486822419,-0.0282747066913744,-0.0348314924604473,-0.115651009128637,-0.0318239592994524
A3623,2022,0.0,2.85444340737323,827.60141000552,804.633599277435,3661804,,79.64,-17.3601743281104,20.36,5,53.5473113797415,0.0579799537393986,0.020585967617579,0.0727833461835004,0.749575944487278,0.0030840400925212,0.0911071747615438,0.0479125125178352,0.0198531488436232,0.0465362958809373
A3624,2022,0.0,3.48750984735438,1144.99889702431,1106.41264700755,11509661,,75.25,-13.6843312686396,24.75,5,31.3463943309712,0.0287116671010338,0.010598557901138,0.0519068716879507,0.410129441403875,0.00230214577360785,0.147404998601924,0.121056824462078,0.109313114796095,0.0743123310136465
A3630,2022,3.26949548568762,-3.26949560797947,858.425602757447,887.440428593754,-26735189,137.644066535604,86.37,-7.57624398073836,13.63,5,40.8503543142976,0.0365026026223891,0.012980167358503,0.0615404888976741,0.758054951571457,0.00243789945311985,4.2098305668453,3.15289637829171,3.8616059059021,4.00047405343577
A3631,2022,5.8996351574133,-5.89963489669133,884.821612438221,940.295621028477,-22628070,50.7164938929639,85.74,-10.5383973288815,14.26,5,15.4397665694039,0.0176443062016571,0.00597318946296347,0.0302237881582207,0.253103581161056,0.00112857496765669,-0.0510043411285958,-0.105547769933681,-0.0611635824065241,-0.0316993335775325
A3632,2022,0.0,-0.420339484135523,1072.33479151995,1076.86126460444,-1002650,-100.0,77.61,-15.4114441416894,22.39,5,39.9499791579825,0.0322647043688571,0.0161066227551073,0.0646837853136417,0.588637884011733,0.0023671074975557,-0.0879415345409906,-0.138225653807172,-0.0545839466655726,-0.0132247990871793
A3633,2022,2.39951105805886,-2.39951132104964,918.18955723136,940.763278605784,-9123937,-32.4466886687854,78.44,-12.6697840124694,21.56,5,21.9424760316799,0.0208145639814844,0.00922675448134456,0.0352604927149026,0.299885053900401,0.00155332567026003,0.055837566301741,0.0156063543812006,0.0845837415948994,0.145268963956943
A3644,2022,0.0,-2.00323552223227,967.228446265574,987.000388655695,-3561085,-100.0,82.87,-3.96337930235253,17.13,5,16.6069195498124,0.0197854781042501,0.00690878787064168,0.0257802629102933,0.267587838382752,0.00123659238151563,-0.639611358171493,-0.62016850860637,-0.580068395411258,-0.598614143132166
A3663,2022,6.22571140741966,-6.22571140741966,853.668677061881,910.344071785819,-4623352,-5.84749840800099,70.63,-14.6362098138748,29.37,5,55.6982075864944,0.0541734329327704,0.0207859694706073,0.0699577784995128,0.646638518999675,0.00500162390386489,-0.445375004402149,-0.486170834686587,-0.573384253478281,-0.437856999716681
A3664,2022,0.0,1.16656197121299,782.517865911969,773.494572381174,1396481,,75.97,-12.4668740638322,24.03,5,31.9633180491872,0.0288335517693316,0.0120667058345008,0.0474533375514078,0.438830388213495,0.00230487639535409,-0.405013892529489,-0.396805018807918,-0.393398122530606,-0.331141317595075
A3667,2022,0.0,-0.91854191815502,944.605441715294,953.362475686434,-774367,-100.0,76.39,-12.7071191863787,23.61,5,84.0933722384327,0.0958271482764308,0.0385947550717467,0.161141349167079,1.68893287151575,0.00511298037275276,0.184815865182917,0.115312745583142,0.148131580276713,0.210449135588384
A3669,2022,3.31662438037317,-3.31662438037317,790.785160417619,817.912237082762,-2847692,,79.27,-20.73,20.73,5,62.9512296790329,0.0485995901239387,0.0228359519859471,0.0984678442470967,1.21157411925442,0.00390358153605933,-0.0135749085749052,-0.0159167094922893,-0.137533534442377,-0.0667424686093151
A3671,2022,0.0,-0.972676311543579,921.973812994586,931.029718520061,-1043675,-100.0,73.25,3.56284462038738,26.75,5,75.2146727803251,0.0753814620815304,0.0340469141425643,0.115918925074015,1.05181052152129,0.00649054884992029,0.00971208065692895,0.0582089431235852,0.10933321422035,0.123395919688032
A3675,2022,3.97652722791199,-3.97652722791199,796.713376651505,829.706897335932,-30466217,,80.06,-17.276296755528,19.94,5,5.92746977907461,0.0105519480519481,0.00402531142327061,0.0160349854227405,0.166147627882322,0.00066260270341903,0.278696697003784,0.26427638375785,0.319543809014827,0.260359681593344
A3677,2022,0.0,-0.326464319065316,757.131955301925,759.611816847335,-1142006,,84.54,-2.39002424662278,15.46,5,11.9383076281784,0.0151452496640132,0.0061769874909542,0.0259743616251421,0.269383851959061,0.000568592990799132,0.0606096735514084,0.00871519979939783,-1.21200637515183e-05,0.0160979630239094
A3692,2022,10.2279882759121,-10.2279882759121,785.14803533618,874.602251032663,-10308346,97.8998895921552,82.84,-9.48426573426573,17.16,5,75.331388078366,0.0745222929936306,0.0312101910828025,0.10968152866242,1.32496815286624,0.00585987261146497,0.215004379656765,0.213406740761753,0.256782810349123,0.214846274215944
A3694,2022,5.22879765718886,-5.22879765718886,848.06084106823,894.850777560658,-6896088,,80.76,-18.6952582301419,19.24,5,57.2905377240517,0.0510561797752809,0.020314606741573,0.0949213483146067,0.940314606741573,0.00314606741573034,0.094366492146597,0.0617191489361704,0.187307905829136,0.162336989032901
A3696,2022,8.43651306444671,-8.4365138092282,722.140380865111,788.677245600432,-11327502,220.123358052045,86.12,-10.4595550010397,13.88,5,45.8774489370571,0.0348452547232228,0.0148496655149599,0.0907887965889877,0.885760494008675,0.00213188267293979,0.0677097813355555,0.0694020541154143,0.101146523703213,0.0724568336452697
A3698,2022,0.0,-1.10963704734846,855.090041714742,864.684905772019,-1297264,,76.84,-14.106863402638,23.16,5,54.1058774489371,0.0532231404958678,0.0232231404958678,0.0845454545454545,0.901239669421488,0.00214876033057851,0.0785343956239966,-0.10392080833239,-0.0360482859908961,0.0763543913713405
A3702,2022,2.58564414841524,-2.58564414841524,862.234614200698,885.120685409399,-13382859,-59.806732105428,79.95,-13.530175210902,20.05,5,9.137140475198,0.0102412380518889,0.00461372946580047,0.0218272851408946,0.205052344105599,0.000972400380684404,0.0640842862868827,0.0408659114280416,0.0518106029753493,0.0689885476540646
A3712,2022,0.0,2.88531927924644,1068.99473332547,1039.01580984947,9153045,,76.28,-6.73676488568285,23.72,5,73.0304293455606,0.0728786033292732,0.0292326431181486,0.127994315874949,1.11337799431588,0.0048721071863581,1.36210229873465,1.25383678440926,1.68000721943035,2.13432086506866
A3714,2022,6.15985938730515,-6.15985938730515,837.550022865729,892.528524997142,-13464675,76.2248775328602,83.89,-13.0403234166062,16.11,5,40.2167569820759,0.0397218219409811,0.014973999122862,0.0593321220474908,0.602343211578222,0.00231815049182382,0.190429756231254,0.131867955920334,0.280944316463471,0.345454754296932
A3715,2022,7.38176239789729,-7.38176350889738,806.204228076283,870.459488994623,-6644251,16.0802481969279,82.25,-7.40740740740741,17.75,5,47.611504793664,0.0468538819642589,0.0153176152575462,0.0735095359663613,0.818291034689893,0.0025529358762577,-0.380767023180953,-0.413369374780998,-0.349698990507903,-0.308480708054437
A3716,2022,0.0,-0.354930167225818,848.58402391939,851.606632765169,-385165,,80.42,-10.5649466192171,19.58,5,65.8274280950396,0.0453480077448283,0.0269030877407521,0.0959951085295017,1.07123203913176,0.00621624375827983,-0.234418928072605,0.0903965218284205,0.186421883973738,-0.0724549067563436
A3717,2022,0.0,-0.302900211850917,1243.85350022318,1247.63258195705,-609581,-100.0,76.75,-14.8546705125361,23.25,5,65.4355981659025,0.0561148704406668,0.0265720415910216,0.119244099686417,0.844363756395445,0.0044561808879353,0.0549595642845354,-0.0372469459123649,0.130246725101331,-0.0487363869526314
A3719,2022,2.9180226265319,-2.9180226265319,897.582712621148,924.561630186214,-4954948,,80.8,-11.7229323718999,19.2,5,96.0233430596082,0.15,0.0692307692307692,0.290512820512821,3.13717948717949,0.00820512820512821,3.68520408163265,3.32480376766091,2.84608555361119,2.80350617446426
A3720,2022,3.76353574930635,-3.76353574930635,764.107475276323,793.989556064572,-6575014,,79.95,-9.84438430311232,20.05,5,38.5160483534806,0.0331503231635277,0.016887900479533,0.0653276808673292,0.666828827576621,0.00152894572242685,0.312838716039835,0.279572492531887,0.263378113499165,0.429413313106621
A3722,2022,0.0,-2.24954486675789,807.17653489334,825.752201146369,-2514848,,73.73,-14.8810898175941,26.27,5,54.3476448520217,0.0532195500387898,0.0214895267649341,0.0778898370830101,0.852521334367727,0.00287044220325834,-0.139795181178186,-0.127896255532424,-0.0986650084962332,-0.180267591445411
A3723,2022,0.0,-2.04209691474264,820.189317810458,837.287540849673,-5022774,,81.37,-4.97489197711081,18.63,5,59.1246352646936,0.0468889995022399,0.0234942757590841,0.089497262319562,0.922946739671478,0.0039820806371329,1.30028598760488,1.19519034573427,1.45450691875696,1.50961395370318
A3724,2022,7.92288824074982,-7.92288738747368,753.646350150855,818.4947689686,-9285256,1.1552293790668,76.43,-11.508625680213,23.57,5,59.4747811588162,0.0523888581442538,0.0201992252351965,0.0835639180962922,1.03283527024534,0.004058291828076,0.0264431122778928,0.0256049170483579,0.152294571722059,0.026863718563294
A3730,2022,8.64699625566245,-8.64699625566245,771.482552693208,844.507045277127,-7483550,56.096428505873,86.43,5.01822600243015,13.57,5,72.3301375573156,0.0710751779896223,0.0355979244599976,0.114034029202365,1.02630626282129,0.00470616628454205,0.0556209044023903,0.0482974996151012,0.0737051922692376,0.0713428046074791
A3731,2022,9.98094752753532,-9.98094607383612,877.311104499603,974.583786693868,-6865895,3.71940771181943,79.57,-15.9234995773457,20.43,5,84.0350145894123,0.101551956815115,0.0369433198380567,0.167172739541161,1.51433873144399,0.00539811066126856,0.00729951093845654,-0.025557814854487,0.00784571377614585,0.00955857698265572
A3738,2022,0.0,-0.533791859944577,1013.32330801639,1018.76137329932,-1125549,,71.04,-21.9169048142449,28.96,5,49.8124218424343,0.0505709624796085,0.0233822729744426,0.077215878194671,0.679309407286569,0.00210712343665035,0.166106899529796,0.129684717824052,0.22636891949746,0.24121105974062
A3739,2022,0.0,4.06473350416652,1138.92964280016,1094.4434338599,15612524,,81.13,-11.9300911854103,18.87,5,16.8570237599,0.0158438576349024,0.00767955096313305,0.029417017476719,0.245516009695114,0.00132669983416252,-0.293644115258604,-0.348996674006408,-0.256537459148549,-0.304502754143797
A3747,2022,4.4628383527579,-4.4628383527579,914.206375901984,956.911802841251,-13635672,,78.84,1.41497298687935,21.16,5,32.3468111713214,0.0270142924454217,0.0117794879849223,0.0473535416993875,0.503337521595728,0.00235589759698445,0.119620394685017,0.0882938066069838,0.0961536073513775,0.162345975587917
A3759,2022,0.0,0.052239900355307,831.131826564399,830.697870824427,124245,,86.87,-10.8293984808048,13.13,5,30.7961650687787,0.0315543071161049,0.010440074906367,0.0497659176029963,0.453885767790262,0.00187265917602996,0.128716961743847,0.0690547089742972,0.119072081606682,0.17212737225063
A3762,2022,5.51405008371902,-5.5140495283174,762.850875304922,807.369636963696,-9928040,,76.25,-16.1719437115215,23.75,5,40.8837015423093,0.0342108609945313,0.0159608292000509,0.0647335622535928,0.707427190639705,0.00216202467251685,0.236915643428736,0.181737250413328,0.245436425809803,0.310466798388636
A3764,2022,5.06747111764321,-5.06747111764321,814.661758637913,858.148169261841,-8009675,-20.3718853431897,87.74,-7.76831703984022,12.26,5,40.1333889120467,0.0324600168350168,0.0139414983164983,0.0587647306397306,0.772569444444444,0.00242003367003367,-0.0545943104351548,-0.100890514033896,-0.159829360721427,-0.121733348988096
A3769,2022,0.0,3.28782916048003,1169.47602696172,1132.24959462037,9366766,-237.636859684907,80.65,-16.6322100475501,19.35,5,38.7411421425594,0.0295694806189674,0.011797150298759,0.0681272662274654,0.616209590929983,0.00270670547980185,0.154586349382696,0.134691043414581,0.137384040723582,0.257475808325259
A3770,2022,9.73452799839997,-9.73452799839997,981.414006171771,1087.25294889543,-14679438,-28.8752045400676,70.63,-8.77034358047017,29.37,5,65.6023343059608,0.0478208890338007,0.0239104445169003,0.0812955113574611,1.5242908379524,0.00499945658080643,0.259029237933185,0.141970734406339,0.30850813317393,0.301403767686338
A3783,2022,8.46813380652779,-8.46813380652779,890.999085577824,973.43048124301,-10907652,4.61447214953633,84.96,2.63348634935974,15.04,4,51.4047519799917,0.0440190543401553,0.0197600564573042,0.0919195483415667,1.03369795342272,0.00185250529287227,0.0133572279935115,-0.0315815886458087,-0.00196240851130583,-0.00138240437196471
A3791,2022,0.0,2.89675436968331,853.20806209314,829.188507761642,2878023,,82.99,-12.7523128679563,17.01,5,54.4643601500625,0.0410934744268078,0.0194003527336861,0.0961199294532628,0.947442680776014,0.00308641975308642,-0.108003604018097,-0.135211955152431,-0.0825123491854814,-0.136908726986665
A3797,2022,0.0,6.48243423938638,938.413397196591,881.28469629734,9732674,,80.86,-17.1346587415454,19.14,5,55.0896206752814,0.0414134953629677,0.0187879756955548,0.112328110009594,0.99136552606332,0.00271826031339942,0.202346408319126,0.180234030751293,0.111635445345624,0.202656242689445
A3799,2022,0.0,0.684624721632075,1536.11043978176,1525.66535757443,1140979,-100.0,84.09,-5.16521935265591,15.91,5,74.0225093789079,0.0672720171841437,0.0286076938098028,0.156805311462605,1.4182776801406,0.00380785002929115,-0.109916900541773,-0.168000521563468,-0.0936126283122816,-0.106759230135111
A3822,2022,2.60649471896629,-2.60649447471055,1066.22972553801,1094.76470714072,-10671170,-46.3365029038472,81.62,-9.22033144255366,18.38,5,26.094205919133,0.0233099446768317,0.0109971663743085,0.0377479422480097,0.370698961003913,0.00185535015517474,0.0682810528070357,0.0416890361366226,0.126190526489174,0.124643281278179
A3825,2022,0.0,-0.169413834695676,889.117391431704,890.626235490053,-721149,,82.01,-6.96539988655701,17.99,5,20.9587328053356,0.0207297087490296,0.00764785371323424,0.032258991978379,0.285989477013312,0.00178258244443806,0.129471367667718,0.0725576251563606,0.17611511409016,0.225995602582879
A3832,2022,4.58887206774927,-4.58887094740222,848.70165630232,889.52060910468,-4095937,,77.31,-12.3270582898617,22.69,5,81.1004585243852,0.0839309428950863,0.0353253652058433,0.115670650730412,1.39362549800797,0.00889774236387782,0.146781935439072,0.153869936918991,0.102924135372197,0.102893935470584
A3834,2022,2.61083391142183,-2.61083385578397,983.75100993411,1010.12366044633,-46925490,-31.7062624301852,70.63,-20.8006279434851,29.37,5,3.20133388912047,0.00645733475500992,0.00290978664886249,0.010473238931351,0.115793564588295,0.000697551593905392,0.505462618661329,0.452708535129238,0.436659892599668,0.568626716185784
A3835,2022,0.0,1.86947904026642,915.967147886005,899.157585290042,1795463,,87.09,-5.48079010201866,12.91,3,77.2321800750313,0.0814737934613389,0.0343798650752465,0.135443694862481,1.27906071613908,0.00480020757654385,0.122597887924733,0.0851602093431528,0.17831913003042,0.17617983216677
A3840,2022,0.0,-0.116510318997345,975.72086843382,976.859009982505,-309661,-100.0,85.0,-7.84908933217692,15.0,4,32.9470612755315,0.0269647058823529,0.0139764705882353,0.0616,0.506447058823529,0.00155294117647059,0.0878483567092319,0.0633842874062376,0.114606306028527,0.128155735056543
A3864,2022,7.78569285826107,-7.78569285826107,809.807049575405,878.179400438029,-33590789,131.128015146889,70.63,-17.2272354388843,29.37,5,13.5139641517299,0.0138799385317008,0.00557676101720121,0.0300401526793238,0.288975363109106,0.000917067367273088,0.0641546131579813,0.0378098763874305,0.0280622472236632,0.0520734737760459
A3873,2022,0.0,-2.32304844521461,1026.68789255893,1051.10558449716,-5287114,-100.0,79.93,-10.7824533988168,20.07,5,38.1825760733639,0.0339700395388985,0.0133095728685192,0.0564682296597427,0.648549312245921,0.00233892075513727,0.100458516050061,0.00484490727849854,0.030687316378844,0.0770747737636339
A3891,2022,5.89085143316391,-5.89085143316391,959.95423018568,1020.04347590492,-9980343,328.457117982217,78.14,-13.0618602581219,21.86,5,33.805752396832,0.0241603161162856,0.0115156646909399,0.0551510019757268,0.663279706463449,0.00208862545865086,-0.207575982546186,-0.315929978595284,-0.245338724442203,-0.178315373147433
A3894,2022,13.8598567334981,-13.8598582333662,720.13004062594,835.998206941519,-9240718,99.1562164461822,86.68,-11.4154317833418,13.32,5,57.3405585660692,0.0502315639472747,0.0190594941218383,0.079622372639829,0.939169932312077,0.00427502671891699,-0.488761142429422,-0.480863123222389,-0.379673686131379,-0.281018629668066
A3896,2022,0.0,4.5047007412533,901.913836724048,863.03661971831,5962210,,82.82,-1.75563463819692,17.18,5,64.9437265527303,0.0604824713641097,0.0282887886150642,0.103175980562305,0.892745574453315,0.00407844498438042,0.125132436729726,0.0955476318197595,0.141385398310661,0.159708910805853
A3899,2022,10.2202887921031,-10.2202887921031,833.647145962624,928.547368605589,-10826597,-17.5398574095523,84.99,-6.18169775913457,15.01,5,48.8953730721134,0.047600407108745,0.0203554372504502,0.0739841853910593,0.808267439129414,0.00211383386831598,-0.249523929713368,-0.275209206217117,-0.266424960018775,-0.177347777178011
A3908,2022,0.0,0.911293108345122,811.296331830247,803.969810355304,916372,,82.19,-10.7212687377797,17.81,5,64.6769487286369,0.0648288397455317,0.0239321417752196,0.0871453095021711,0.836009290114107,0.00615974957083712,0.0987170677523196,0.0705781704854687,0.0385846043932462,0.0310051770046867
A3919,2022,9.64158112900513,-9.64158112900513,778.833234740673,861.937652818623,-29501736,174.307194263802,75.59,-12.1046511627907,24.41,5,24.6602751146311,0.021933216168717,0.00931458699472759,0.0349033391915641,0.32066783831283,0.0021792618629174,0.0315585594899148,0.0168023138930861,0.0484434859425769,0.0387781522173463
A3922,2022,6.36836361465067,-6.36836361465067,782.018650793651,835.207715023994,-5763567,99.6650405422539,87.37,-12.63,12.63,5,63.9766569403918,0.0644254553631662,0.0202383629413087,0.122891837193614,0.951877670339555,0.00371036653923994,0.0894416890063495,0.038366007727375,0.0293958518761891,0.116411760420857
A4502,2022,0.0,2.00747759047721,868.215180022431,851.128956945684,2985920,,83.35,-5.48815058396644,16.65,3,35.2480200083368,0.039434232824925,0.0116021379220441,0.0547516621040282,0.542302177030374,0.00189023595359145,-0.0692370621890058,-0.101266305538683,-0.0378232694818059,-0.013182604924552
A4510,2022,0.0,-1.73813410542401,869.169932158769,884.5445018226,-1214714,-100.0,75.22,4.45771420636022,24.78,5,89.8374322634431,0.117227319062181,0.0502888209310228,0.164967720013592,1.84522595990486,0.00696568127760788,0.0932360746535449,0.0444845331541132,0.153529027726319,0.157939731950412
A4513,2022,0.0,-1.10799339389278,854.450549523658,864.023877002501,-1438986,-100.0,71.2,-4.58322165639239,28.8,5,64.6769487286369,0.0664567733151804,0.0280803267528931,0.0885806671204901,0.820371000680735,0.00476514635806671,0.148189713856482,0.0889602876369638,0.131714444331155,0.119638179970999
A4516,2022,2.72942588209722,-2.72942527201737,979.909328367382,1007.40571453155,-4473882,6.82636918143407,74.39,3.91116077664478,25.61,5,54.9729053772405,0.040957687095317,0.0204035536816744,0.0802589971389851,0.882246649600964,0.00406565276313808,0.0189821638998216,0.0171021484184699,0.0520079431834901,0.0679408657580951
A4527,2022,2.73424353577162,-2.73424353577162,822.07276074454,845.182097614051,-23787827,-5.36818282357172,83.58,-12.7557411273486,16.42,5,1.69237182159233,0.00579152464572082,0.00223652469455323,0.00956138723129963,0.0907110976550673,0.000449258235587112,-0.167844247722058,-0.169484466239064,-0.154585185044364,-0.0615837566351465
A4542,2022,0.0,-2.13478766501248,845.271055312354,863.709417416921,-5357598,-100.0,79.57,-1.11842922828384,20.43,5,41.1588161734056,0.0479603416353103,0.0146329809472615,0.0418682434450218,0.744370781819268,0.00232933166099265,0.506240872058889,0.347235743942931,0.588734606520207,0.423873099406963
A4546,2022,5.07842190142322,-5.07842288119485,817.481166464156,861.21742945862,-5183272,5.31920535399159,83.46,-15.6884533791292,16.54,5,71.7132138390996,0.0865269786125285,0.0286613831288677,0.097383563131039,0.987297796113343,0.00607968733036587,0.0997946470750728,0.114408739294083,0.1105413478833,0.138177597020285
A4548,2022,6.84796538381678,-6.84796538381678,726.087458574621,779.464948421511,-30860089,63.5585369598562,82.73,-14.6761551155115,17.27,5,7.06961233847436,0.00958660223426526,0.00395202785983996,0.0180971572789701,0.231389274744194,0.000665192808091875,-0.0817636003088155,-0.0976078186766371,0.00569272601718846,0.00798027808497325
A4551,2022,0.0,-2.3237613995479,905.137189658187,926.670808200018,-3941169,,84.19,-1.47454651843184,15.81,5,53.5806586077532,0.0426284050738199,0.019061481943578,0.0765925001732862,0.737714008456367,0.00471338462604838,0.0589062446024453,0.00597135848945279,0.107987597929739,0.0948348759540403
A4556,2022,5.85371020617642,-5.85371048296092,783.84059003005,832.577251903471,-21148982,-4.35793814902936,87.63,-12.37,12.37,5,13.9724885368904,0.0145271122320303,0.006078184110971,0.023858764186633,0.277250945775536,0.00121059268600252,-0.13311974829261,-0.113712524915592,-0.0882185611918034,-0.0316715706879641
A4557,2022,0.0,-2.7303727573307,912.036475441143,937.637473582359,-4021712,-100.0,72.82,-11.7012246877653,27.18,5,55.4647769904127,0.0567095806018482,0.0195877102914462,0.0763762735960825,0.691493562909723,0.00418608324776874,0.0666452868660843,0.0552375120383617,0.0484528876593908,0.14660756610816
A4558,2022,11.8276091333513,-11.8276091333513,808.75069721302,917.238025717334,-23184610,43.8742394503533,76.98,-23.02,23.02,5,96.7319716548562,0.148967282032535,0.0676293182233595,0.217144946079327,2.53134710290623,0.0157192469384025,3.97740774055801,4.37683271535629,2.74362735057774,3.17166595979152
A4559,2022,0.0,0.902000510105203,1049.73528766153,1040.35131350682,5301007,,70.63,-17.8720930232558,29.37,3,15.5731554814506,0.0141290118719812,0.00638739674084774,0.0264749695300862,0.258068884575453,0.00148964022931431,0.0201276593152086,0.00228900525135801,0.0949610402333869,0.157204448123314
A4563,2022,0.0,1.34862735832766,1060.57699254253,1046.46409150936,2906806,-165.513356308487,79.91,-12.3505539102775,20.09,5,47.619841600667,0.0317585007294355,0.0172259005723263,0.0723824486589608,0.600774323869375,0.00460105487599596,-0.0453539290367226,-0.106751186031996,-0.0224959242682766,0.0448884346361679
A4565,2022,3.2254635029937,-3.2254635029937,1061.15651663163,1096.52451465315,-3432252,,79.11,-8.29952474788454,20.89,5,83.2180075031263,0.0802540415704388,0.037066974595843,0.122748267898383,1.50484988452656,0.0112009237875289,0.0301816415557756,-0.0235810307603194,-0.0203090471609819,0.0449107815728698
A4566,2022,4.21147921197004,-4.21147921197004,772.814601375446,806.79249978774,-6403067,13.7056190019049,91.08,1.49320258524627,8.92,5,49.6373488953731,0.0456276496371344,0.0168858230940576,0.0707767478623267,0.659840482862686,0.00388014658331537,0.0922814175328648,0.0823467994656367,0.151476268793824,0.172445198765799
A4568,2022,0.0,1.69234134574736,948.217592592593,932.437566137566,1431564,,89.15,-7.51115260919182,10.85,5,80.3584827011255,0.0947152686283121,0.0332308593178158,0.104230712926365,1.29131898697116,0.0112721417069243,0.0965504300613163,0.0467720685111989,0.135687708411119,0.153710380268404
A4573,2022,4.19765804408932,-4.19765804408932,888.512957369397,927.443880002746,-6805281,,88.66,-11.34,11.34,5,40.6419341392247,0.0324953623744643,0.0136250239877183,0.0561632444188575,0.533550821979147,0.00371010042858057,-0.0475655056160541,-0.0895608971142554,-0.0287134686615558,-0.0585385714044905
